FREQ,FREQ_LABEL,REF_AREA,Country,INDICATOR,INDICATOR_LABEL,UNIT_MEASURE,UNIT_MEASURE_LABEL,PERIOD,PERIOD_LABEL,WELFARE_TYPE,WELFARE_TYPE_LABEL,DATABASE_ID,DATABASE_ID_LABEL,UNIT_MULT,UNIT_MULT_LABEL,OBS_STATUS,OBS_STATUS_LABEL,OBS_CONF,OBS_CONF_LABEL,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
A,Annual,UKR,Ukraine,WB_SHP_MEDIAN,Median consumption or income per capita of all population (2017 PPP $ per day),USD,US dollars,WB_SHP_PERIOD_12,Period: 2008-2013,WB_PIP_C,Welfare type: Consumption,WB_SHP,Global Database Of Shared Prosperity,0,Units,A,Normal value,PU,Public,,,,,,,10.49529,,,,,12.08608,,,,,,,,,
A,Annual,UKR,Ukraine,WB_SHP_MEDIAN,Median consumption or income per capita of all population (2017 PPP $ per day),USD,US dollars,WB_SHP_PERIOD_13,Period: 2010-2015,WB_PIP_C,Welfare type: Consumption,WB_SHP,Global Database Of Shared Prosperity,0,Units,A,Normal value,PU,Public,,,,,,,,,10.55448,,,,,10.32197,,,,,,,
A,Annual,UKR,Ukraine,WB_SHP_MEDIAN,Median consumption or income per capita of all population (2017 PPP $ per day),USD,US dollars,WB_SHP_PERIOD_15,Period: 2015-2020,WB_PIP_C,Welfare type: Consumption,WB_SHP,Global Database Of Shared Prosperity,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,10.32197,,,,,12.59921,,
A,Annual,UKR,Ukraine,WB_SHP_MEDIAN,Median consumption or income per capita of all population (2017 PPP $ per day),USD,US dollars,WB_SHP_PERIOD_17,Period: 2005-2010,WB_PIP_C,Welfare type: Consumption,WB_SHP,Global Database Of Shared Prosperity,0,Units,A,Normal value,PU,Public,,,,8.693058,,,,,10.55448,,,,,,,,,,,,
A,Annual,UKR,Ukraine,WB_SHP_MEDIAN,Median consumption or income per capita of all population (2017 PPP $ per day),USD,US dollars,WB_SHP_PERIOD_3,Period: 2013-2018,WB_PIP_C,Welfare type: Consumption,WB_SHP,Global Database Of Shared Prosperity,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,12.08608,,,,,12.0278,,,,
A,Annual,UKR,Ukraine,WB_SHP_MEDIAN,Median consumption or income per capita of all population (2017 PPP $ per day),USD,US dollars,WB_SHP_PERIOD_6,Period: 2009-2014,WB_PIP_C,Welfare type: Consumption,WB_SHP,Global Database Of Shared Prosperity,0,Units,A,Normal value,PU,Public,,,,,,,,9.819548,,,,,11.61068,,,,,,,,
A,Annual,UKR,Ukraine,WB_SHP_MEDIAN,Median consumption or income per capita of all population (2017 PPP $ per day),USD,US dollars,WB_SHP_PERIOD_7,Period: 2011-2016,WB_PIP_C,Welfare type: Consumption,WB_SHP,Global Database Of Shared Prosperity,0,Units,A,Normal value,PU,Public,,,,,,,,,,10.96211,,,,,10.63919,,,,,,
A,Annual,UKR,Ukraine,WB_SHP_MEDIAN,Median consumption or income per capita of all population (2017 PPP $ per day),USD,US dollars,WB_SHP_PERIOD_9,Period: 2014-2019,WB_PIP_C,Welfare type: Consumption,WB_SHP,Global Database Of Shared Prosperity,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,11.61068,,,,,13.12784,,,
A,Annual,URY,Uruguay,WB_SHP_MEDIAN,Median consumption or income per capita of all population (2017 PPP $ per day),USD,US dollars,WB_SHP_PERIOD_3,Period: 2013-2018,WB_PIP_I,Welfare type: Income,WB_SHP,Global Database Of Shared Prosperity,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,20.7836,,,,,22.30404,,,,
A,Annual,URY,Uruguay,WB_SHP_MEDIAN,Median consumption or income per capita of all population (2017 PPP $ per day),USD,US dollars,WB_SHP_PERIOD_4,Period: 2006-2011,WB_PIP_I,Welfare type: Income,WB_SHP,Global Database Of Shared Prosperity,0,Units,A,Normal value,PU,Public,,,,,12.69881,,,,,19.20186,,,,,,,,,,,
A,Annual,URY,Uruguay,WB_SHP_MEDIAN,Median consumption or income per capita of all population (2017 PPP $ per day),USD,US dollars,WB_SHP_PERIOD_5,Period: 2007-2012,WB_PIP_I,Welfare type: Income,WB_SHP,Global Database Of Shared Prosperity,0,Units,A,Normal value,PU,Public,,,,,,13.71767,,,,,20.06724,,,,,,,,,,
A,Annual,URY,Uruguay,WB_SHP_MEDIAN,Median consumption or income per capita of all population (2017 PPP $ per day),USD,US dollars,WB_SHP_PERIOD_6,Period: 2009-2014,WB_PIP_I,Welfare type: Income,WB_SHP,Global Database Of Shared Prosperity,0,Units,A,Normal value,PU,Public,,,,,,,,16.65626,,,,,22.02058,,,,,,,,
A,Annual,URY,Uruguay,WB_SHP_MEDIAN,Median consumption or income per capita of all population (2017 PPP $ per day),USD,US dollars,WB_SHP_PERIOD_7,Period: 2011-2016,WB_PIP_I,Welfare type: Income,WB_SHP,Global Database Of Shared Prosperity,0,Units,A,Normal value,PU,Public,,,,,,,,,,19.20186,,,,,22.01652,,,,,,
A,Annual,URY,Uruguay,WB_SHP_MEDIAN,Median consumption or income per capita of all population (2017 PPP $ per day),USD,US dollars,WB_SHP_PERIOD_8,Period: 2012-2017,WB_PIP_I,Welfare type: Income,WB_SHP,Global Database Of Shared Prosperity,0,Units,A,Normal value,PU,Public,,,,,,,,,,,20.06724,,,,,22.86626,,,,,
A,Annual,URY,Uruguay,WB_SHP_MEDIAN,Median consumption or income per capita of all population (2017 PPP $ per day),USD,US dollars,WB_SHP_PERIOD_9,Period: 2014-2019,WB_PIP_I,Welfare type: Income,WB_SHP,Global Database Of Shared Prosperity,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,22.02058,,,,,21.99967,,,
A,Annual,USA,United States,WB_SHP_MEDIAN,Median consumption or income per capita of all population (2017 PPP $ per day),USD,US dollars,WB_SHP_PERIOD_11,Period: 2016-2021,WB_PIP_I,Welfare type: Income,WB_SHP,Global Database Of Shared Prosperity,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,57.64062,,,,,66.64518,
A,Annual,USA,United States,WB_SHP_MEDIAN,Median consumption or income per capita of all population (2017 PPP $ per day),USD,US dollars,WB_SHP_PERIOD_15,Period: 2015-2020,WB_PIP_I,Welfare type: Income,WB_SHP,Global Database Of Shared Prosperity,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,54.42129,,,,,68.37387,,
A,Annual,USA,United States,WB_SHP_MEDIAN,Median consumption or income per capita of all population (2017 PPP $ per day),USD,US dollars,WB_SHP_PERIOD_18,Period: 2010-2016,WB_PIP_I,Welfare type: Income,WB_SHP,Global Database Of Shared Prosperity,0,Units,A,Normal value,PU,Public,,,,,,,,,53.56978,,,,,,57.64062,,,,,,
A,Annual,USA,United States,WB_SHP_MEDIAN,Median consumption or income per capita of all population (2017 PPP $ per day),USD,US dollars,WB_SHP_PERIOD_3,Period: 2013-2018,WB_PIP_I,Welfare type: Income,WB_SHP,Global Database Of Shared Prosperity,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,53.18275,,,,,61.16726,,,,
A,Annual,USA,United States,WB_SHP_MEDIAN,Median consumption or income per capita of all population (2017 PPP $ per day),USD,US dollars,WB_SHP_PERIOD_9,Period: 2014-2019,WB_PIP_I,Welfare type: Income,WB_SHP,Global Database Of Shared Prosperity,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,51.78318,,,,,65.04275,,,
A,Annual,VNM,Viet Nam,WB_SHP_MEDIAN,Median consumption or income per capita of all population (2017 PPP $ per day),USD,US dollars,WB_SHP_PERIOD_10,Period: 2016-2020,WB_PIP_C,Welfare type: Consumption,WB_SHP,Global Database Of Shared Prosperity,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,,,9.841572,,,,11.91696,,
A,Annual,VNM,Viet Nam,WB_SHP_MEDIAN,Median consumption or income per capita of all population (2017 PPP $ per day),USD,US dollars,WB_SHP_PERIOD_14,Period: 2014-2018,WB_PIP_C,Welfare type: Consumption,WB_SHP,Global Database Of Shared Prosperity,0,Units,A,Normal value,PU,Public,,,,,,,,,,,,,8.568849,,,,10.92197,,,,
A,Annual,VNM,Viet Nam,WB_SHP_MEDIAN,Median consumption or income per capita of all population (2017 PPP $ per day),USD,US dollars,WB_SHP_PERIOD_18,Period: 2010-2016,WB_PIP_C,Welfare type: Consumption,WB_SHP,Global Database Of Shared Prosperity,0,Units,A,Normal value,PU,Public,,,,,,,,,7.177704,,,,,,9.841572,,,,,,
A,Annual,VNM,Viet Nam,WB_SHP_MEDIAN,Median consumption or income per capita of all population (2017 PPP $ per day),USD,US dollars,WB_SHP_PERIOD_36,Period: 2010-2014,WB_PIP_C,Welfare type: Consumption,WB_SHP,Global Database Of Shared Prosperity,0,Units,A,Normal value,PU,Public,,,,,,,,,7.177704,,,,8.568849,,,,,,,,
A,Annual,VNM,Viet Nam,WB_SHP_MEDIAN,Median consumption or income per capita of all population (2017 PPP $ per day),USD,US dollars,WB_SHP_PERIOD_41,Period: 2004-2010,WB_PIP_C,Welfare type: Consumption,WB_SHP,Global Database Of Shared Prosperity,0,Units,A,Normal value,PU,Public,,,3.430759,,,,,,7.177704,,,,,,,,,,,,
A,Annual,VNM,Viet Nam,WB_SHP_MEDIAN,Median consumption or income per capita of all population (2017 PPP $ per day),USD,US dollars,WB_SHP_PERIOD_42,Period: 2012-2016,WB_PIP_C,Welfare type: Consumption,WB_SHP,Global Database Of Shared Prosperity,0,Units,A,Normal value,PU,Public,,,,,,,,,,,7.964621,,,,9.842923,,,,,,
A,Annual,VNM,Viet Nam,WB_SHP_MEDIAN,Median consumption or income per capita of all population (2017 PPP $ per day),USD,US dollars,WB_SHP_PERIOD_50,Period: 2012-2018,WB_PIP_C,Welfare type: Consumption,WB_SHP,Global Database Of Shared Prosperity,0,Units,A,Normal value,PU,Public,,,,,,,,,,,7.964621,,,,,,10.92197,,,,
A,Annual,XKX,Kosovo,WB_SHP_MEDIAN,Median consumption or income per capita of all population (2017 PPP $ per day),USD,US dollars,WB_SHP_PERIOD_22,Period: 2012-2015,WB_PIP_C,Welfare type: Consumption,WB_SHP,Global Database Of Shared Prosperity,0,Units,A,Normal value,PU,Public,,,,,,,,,,,7.516762,,,7.989394,,,,,,,
A,Annual,XKX,Kosovo,WB_SHP_MEDIAN,Median consumption or income per capita of all population (2017 PPP $ per day),USD,US dollars,WB_SHP_PERIOD_8,Period: 2012-2017,WB_PIP_C,Welfare type: Consumption,WB_SHP,Global Database Of Shared Prosperity,0,Units,A,Normal value,PU,Public,,,,,,,,,,,7.516762,,,,,8.108823,,,,,
A,Annual,ZAF,South Africa,WB_SHP_MEDIAN,Median consumption or income per capita of all population (2017 PPP $ per day),USD,US dollars,WB_SHP_PERIOD_17,Period: 2005-2010,WB_PIP_C,Welfare type: Consumption,WB_SHP,Global Database Of Shared Prosperity,0,Units,A,Normal value,PU,Public,,,,3.543823,,,,,4.975511,,,,,,,,,,,,
A,Annual,ZAF,South Africa,WB_SHP_MEDIAN,Median consumption or income per capita of all population (2017 PPP $ per day),USD,US dollars,WB_SHP_PERIOD_36,Period: 2010-2014,WB_PIP_C,Welfare type: Consumption,WB_SHP,Global Database Of Shared Prosperity,0,Units,A,Normal value,PU,Public,,,,,,,,,4.975511,,,,4.753422,,,,,,,,
A,Annual,ZMB,Zambia,WB_SHP_MEDIAN,Median consumption or income per capita of all population (2017 PPP $ per day),USD,US dollars,WB_SHP_PERIOD_13,Period: 2010-2015,WB_PIP_C,Welfare type: Consumption,WB_SHP,Global Database Of Shared Prosperity,0,Units,A,Normal value,PU,Public,,,,,,,,,1.537594,,,,,1.608135,,,,,,,
A,Annual,ZWE,Zimbabwe,WB_SHP_MEDIAN,Median consumption or income per capita of all population (2017 PPP $ per day),USD,US dollars,WB_SHP_PERIOD_66,Period: 2011-2017,WB_PIP_C,Welfare type: Consumption,WB_SHP,Global Database Of Shared Prosperity,0,Units,A,Normal value,PU,Public,,,,,,,,,,3.798868178422397,,,,,,2.8745577355596867,,,,,
